unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
1.2,16,NOMINAL_SRM,64.45977864748075,68.44741513130676,10.41524562250511,13.861383436409835,7.687304323788657
1.2,16,CAL_CURRENT_SRM,95.81307974814594,116.9009670958445,15.623435174110622,0.4552401544916274,0.18273596351860188
1.2,16,ORACLE_SRM,97.03586540816642,121.13259711315703,15.826555715642263,5.375739838899431e-16,0.0
1.2,17,NOMINAL_SRM,61.52374944676819,66.30291364249791,9.927533130692392,19.447594919655547,9.286434834197099
1.2,17,CAL_CURRENT_SRM,95.18317561651911,110.4979638289966,15.518799936298855,0.47696802805402727,0.2285551104139296
1.2,17,ORACLE_SRM,97.33676038611259,119.83195008944213,15.87653827011837,5.359483361587524e-12,0.0
1.2,18,NOMINAL_SRM,55.678532030625554,59.71313191768828,8.95656678249594,38.10451202075016,18.072733251272435
1.2,18,CAL_CURRENT_SRM,95.43607823534919,106.99470622035349,15.560810338097872,0.4679673341473693,0.20061720263871669
1.2,18,ORACLE_SRM,97.12568115697975,119.61806078654408,15.841475275245806,6.855121490028353e-16,0.0
1.2,19,NOMINAL_SRM,62.833168913713294,65.8196605206483,10.145044670052043,16.733277232927648,10.722622341350315
1.2,19,CAL_CURRENT_SRM,95.28848394842989,113.06175067288534,15.53629301468935,0.47160677667190554,0.20092313365035674
1.2,19,ORACLE_SRM,97.15519549273033,119.91355487974639,15.846377988825637,5.3594954846028845e-12,0.0
1.2,20,NOMINAL_SRM,56.95412404214048,60.85989893478346,9.168459143212704,32.900751670903965,16.564677990982467
1.2,20,CAL_CURRENT_SRM,95.57228636639296,114.18671170632135,15.583436273487203,0.4548114498348072,0.22152573663680042
1.2,20,ORACLE_SRM,97.2243863023991,119.74974632167232,15.857871478803837,2.0689731102334754e-11,0.0
1.2,21,NOMINAL_SRM,61.70263742218046,70.76823366998272,9.95724874122599,19.046205297031992,10.270802664928407
1.2,21,CAL_CURRENT_SRM,95.49054467853195,111.90361893752922,15.569857920021919,0.4591917166126708,0.17207355485101056
1.2,21,ORACLE_SRM,97.15239271265227,118.42996642042667,15.845912410739581,1.0441685156591061e-11,0.0
1.2,22,NOMINAL_SRM,55.96825285192638,59.88817963041268,9.004693164771824,36.869822018094496,17.178583374052323
1.2,22,CAL_CURRENT_SRM,95.6222611154128,113.57597596115372,15.591737726812758,0.4513577590399962,0.18384460693605703
1.2,22,ORACLE_SRM,97.19621798151708,118.99763165305188,15.853192355733734,1.0443538299772267e-11,0.0
1.2,23,NOMINAL_SRM,59.21341153167185,66.35096180857717,9.54375606838403,25.370190913479604,13.623676214123764
1.2,23,CAL_CURRENT_SRM,95.71243279796418,118.50494685230414,15.606716411621958,0.4566348736512334,0.16511138376224707
1.2,23,ORACLE_SRM,97.09417803203459,120.54222286046779,15.83624219801239,1.9389211565826713e-15,0.0
1.2,24,NOMINAL_SRM,59.67808782095639,66.04635389419062,9.620944820756877,24.049043512942564,11.247352698652756
1.2,24,CAL_CURRENT_SRM,94.64182388178683,108.92716469998274,15.428874398967913,0.49681279353611085,0.219609220051308
