chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
20,RTL_CAL_GAIN_COMP,0.1641813350553317,0.16345230865599503,0.4210865644786139,0.4722254102142204,1.3523076923083863,0,92.20134718310305,92.3714714490559,109.2114631219099,-106.35631211416607,15.023479598522101,0.0
20,ORACLE,0.0,0.0,0.0,0.40385302450573324,0.9854017094003211,0,93.2222584100999,93.22987489216261,113.54307179327193,-120.78636497125379,15.193066181079717,0.0
21,NOMINAL,215.763685964691,212.22750903328918,840.2593469901731,562.4656226987196,851.8050940170979,35,31.49095217378752,39.04657855776212,32.75324128774133,-32.3293867329155,4.9386963743833086,0.0
21,RTL_CAL_RAW,172.98539057946363,0.16691904524182202,0.4659415308227679,268.26691171875825,464.619999999999,0,92.1341458788425,92.35592004597564,105.36036599233265,-105.1632946419315,15.012316591169851,0.0
21,RTL_CAL_GAIN_COMP,0.16914078986999037,0.16691997957867416,0.46471056453831494,0.4768164665286233,1.619794871794511,0,92.11450336329165,92.3798973181833,104.52008067139121,-104.38545746068881,15.0090537148325,0.0
21,ORACLE,0.0,0.0,0.0,0.41206851029400926,0.9776752136749565,0,93.25264545405804,93.25490030574537,113.671162469453,-126.10043612940396,15.198113862800339,0.0
22,NOMINAL,244.3000785558414,212.16857812265965,738.8571933470521,651.3305360533077,1021.4550769230809,73,32.35164681926632,37.03792345984058,36.39724021707627,-34.155658511759974,5.081668906854871,0.0
22,RTL_CAL_RAW,183.90443748524135,0.18346440990872223,0.4927226423836899,282.98430465510427,490.0941196581225,0,90.9621532953893,91.67965872927978,100.89697011206596,-99.13555912385976,14.81763343777231,0.0
22,RTL_CAL_GAIN_COMP,0.18337497839132216,0.18337315985847763,0.4928865639647739,0.5185467207175564,1.6524786324789602,0,91.20359166617004,91.70633660223564,101.73929119795002,-100.81690553603278,14.85773947943024,0.0
22,ORACLE,0.0,0.0,0.0,0.4094152371973999,0.9784273504301382,0,93.23694362850183,93.24018924225344,114.8823283545147,-124.5034410993449,15.195505586129872,0.0
23,NOMINAL,197.1577445872389,128.17573087364428,439.3451304576374,427.8606599720355,793.4801025641027,21,35.91603091528721,42.78564436501494,37.43168366959769,-36.91567879283015,5.67375928825369,0.0
23,RTL_CAL_RAW,169.41310238037988,0.19324525763881248,0.574119966751443,259.98104760230035,450.619999999999,0,91.92158973504279,92.10038067266564,107.59177356147967,-105.86506661482035,14.977008261635014,0.0
23,RTL_CAL_GAIN_COMP,0.19377711753620103,0.1935466052640173,0.5740879587205789,0.4891758838260254,1.4418119658112118,0,91.62586038785659,91.86872303718253,104.94010752367777,-104.27096167510933,14.927883785358238,0.0
23,ORACLE,0.0,0.0,0.0,0.3993496521545235,0.9880683760675311,0,93.25599715477588,93.25748447987381,114.72194537373191,-127.91052484390626,15.198670623716925,0.0
